*** Booting nRF Connect SDK v2.7.0-5cb85570ca43 ***
*** Using Zephyr OS v3.6.99-100befc70c74 ***
[00:00:03.004,241] <inf> core_boot: --- USB CONNECTED. BOOTING SUBSYSTEMS ---
[00:00:03.004,241] <inf> dmic_nrfx_pdm: PDM clock frequency: 1280000, actual PCM rate: 16000
[00:00:03.004,241] <inf> core_boot: Initializing ML...

[ML] Initializing TFLM Interpreter...
[ML] step 1 init complete
[ML] step 2 init complete
[ML] step 3 init complete
[ML] Arena size allocated: 118784 bytes
[ML] Arena bytes actually used: 110628 bytes
[ML] step 4 init complete
[ML] Model expects input_tensor->bytes = 1287 (firmware assumes 1287)
[00:00:07.034,729] <inf> ml_ctrl: [ML] TFLM Interpreter Initialized. Arena Size: 118784 bytes
[00:00:07.034,729] <inf> core_boot: ML Init Complete!

[00:00:07.036,163] <inf> mic_ctrl: [MIC] Hardware DMA Triggered. Pipeline Active.
[00:00:07.036,224] <inf> core_boot: System Ready. ML Inference Auto-Started.
> snapshot
snapshot

[SYSTEM] --> ML SNAPSHOT REQUESTED

[SNAPSHOT] Get ready to speak your keyword...
[SNAPSHOT] 3...
[SNAPSHOT] 2...
[SNAPSHOT] 1...
[SNAPSHOT] >>> SPEAK NOW <<<
[SNAPSHOT] Capture complete: 32000 samples (2000 ms)
[SNAPSHOT] --- BEGIN PCM ---
PCM,38,37,37,37,38,38,37,38,39,39,39,42,41,40,44,44
PCM,44,45,41,42,43,43,43,41,43,42,41,43,42,40,42,42
PCM,42,42,41,40,39,41,42,40,42,42,43,43,40,42,42,40
PCM,40,41,39,39,39,39,39,38,37,38,38,40,38,37,36,35
PCM,37,38,39,38,39,38,38,36,34,33,35,36,39,36,36,39
PCM,38,39,40,41,40,41,41,40,41,38,38,38,38,36,37,34
PCM,35,35,34,35,33,29,30,32,30,27,27,27,24,26,23,22
PCM,23,26,22,21,19,21,21,19,17,19,17,19,18,20,20,19
PCM,18,17,17,13,14,15,18,18,17,15,18,14,15,15,17,17
PCM,18,18,18,19,21,20,21,21,21,22,22,25,24,24,22,22
PCM,24,27,28,26,25,28,27,29,28,31,30,30,30,30,30,32
PCM,31,31,31,31,32,29,29,31,33,32,34,34,32,34,32,31
PCM,31,30,31,32,31,30,29,30,30,31,32,32,34,32,33,32
PCM,33,32,32,32,32,31,30,30,32,33,32,31,30,30,28,27
PCM,29,28,28,29,28,29,30,32,32,33,34,33,34,33,34,33
PCM,32,32,33,33,33,31,28,30,27,29,28,28,26,27,26,27
PCM,28,28,30,30,30,29,31,30,28,30,28,29,29,32,31,32
PCM,32,31,32,32,33,32,31,32,34,32,32,30,32,31,31,31
PCM,33,32,32,35,32,30,34,35,36,36,35,38,38,39,38,39
PCM,43,41,41,41,42,42,42,42,42,42,40,41,43,44,41,39
PCM,40,40,39,40,41,40,39,39,37,37,38,38,40,40,41,38
PCM,36,39,41,41,42,41,42,40,40,40,43,45,42,44,41,43
PCM,40,41,42,41,43,39,40,42,40,39,40,40,39,39,39,38
PCM,38,38,37,38,36,37,37,36,39,37,38,35,38,39,37,36
PCM,39,37,37,36,36,38,38,36,34,31,33,35,35,35,33,34
PCM,33,31,31,31,32,32,32,31,32,30,31,32,32,35,33,32
PCM,33,33,34,33,31,31,32,34,32,36,37,37,38,38,39,38
PCM,40,41,40,40,41,42,43,43,43,43,43,43,42,42,43,44
